position_id_fk,player_id_fk,game
2,2807,fifa19
2,2808,fifa19
2,2809,fifa19
0,2809,fifa19
3,2809,fifa19
2,2810,fifa19
7,2811,fifa19
5,2812,fifa19
12,2813,fifa19
12,2814,fifa19
7,2815,fifa19
12,2816,fifa19
7,2816,fifa19
9,2817,fifa19
10,2817,fifa19
10,2818,fifa19
4,2818,fifa19
11,2819,fifa19
13,2819,fifa19
12,2820,fifa19
7,2820,fifa19
7,2821,fifa19
11,2822,fifa19
7,2823,fifa19
7,2824,fifa19
8,2825,fifa19
6,2825,fifa19
4,2826,fifa19
9,2826,fifa19
10,2826,fifa19
8,2827,fifa19
10,2828,fifa19
9,2828,fifa19
4,2828,fifa19
5,2829,fifa19
4,2830,fifa19
3,2830,fifa19
8,2831,fifa19
6,2831,fifa19
12,2832,fifa19
2,2833,fifa19
5,2834,fifa19
4,2835,fifa19
6,2835,fifa19
12,2836,fifa19
5,2837,fifa19
10,2838,fifa19
7,2839,fifa19
10,2840,fifa19
9,2840,fifa19
11,2841,fifa19
6,2842,fifa19
8,2842,fifa19
6,2843,fifa19
10,2843,fifa19
4,2844,fifa19
6,2844,fifa19
2,2845,fifa19
5,2846,fifa19
2,2847,fifa19
4,2847,fifa19
1,2847,fifa19
3,2847,fifa19
2,2848,fifa19
2,2849,fifa19
1,2849,fifa19
3,2849,fifa19
7,2850,fifa19
2,2851,fifa19
8,2852,fifa19
6,2852,fifa19
10,2852,fifa19
4,2853,fifa19
8,2853,fifa19
7,2854,fifa19
7,2855,fifa19
12,2856,fifa19
7,2857,fifa19
10,2858,fifa19
3,2859,fifa19
2,2859,fifa19
1,2859,fifa19
7,2860,fifa19
8,2860,fifa19
2,2861,fifa19
9,2862,fifa19
10,2862,fifa19
4,2862,fifa19
6,2862,fifa19
9,2863,fifa19
10,2863,fifa19
12,2864,fifa19
7,2864,fifa19
9,2865,fifa19
2,2865,fifa19
11,2866,fifa19
9,2866,fifa19
7,2867,fifa19
4,2868,fifa19
10,2868,fifa19
1,2868,fifa19
9,2869,fifa19
3,2869,fifa19
2,2870,fifa19
11,2871,fifa19
9,2871,fifa19
2,2872,fifa19
2,2873,fifa19
7,2874,fifa19
12,2874,fifa19
7,2875,fifa19
4,2876,fifa19
2,2876,fifa19
10,2876,fifa19
7,2877,fifa19
8,2877,fifa19
12,2878,fifa19
7,2878,fifa19
10,2879,fifa19
9,2879,fifa19
8,2880,fifa19
6,2880,fifa19
7,2880,fifa19
11,2881,fifa19
12,2882,fifa19
7,2883,fifa19
7,2884,fifa19
4,2885,fifa19
10,2885,fifa19
9,2885,fifa19
5,2886,fifa19
6,2887,fifa19
10,2887,fifa19
8,2887,fifa19
9,2887,fifa19
2,2888,fifa19
8,2889,fifa19
6,2889,fifa19
2,2890,fifa19
0,2890,fifa19
4,2890,fifa19
7,2891,fifa19
12,2891,fifa19
4,2892,fifa19
6,2892,fifa19
2,2892,fifa19
8,2893,fifa19
7,2893,fifa19
8,2894,fifa19
6,2894,fifa19
12,2895,fifa19
9,2896,fifa19
2,2896,fifa19
4,2896,fifa19
12,2897,fifa19
6,2898,fifa19
8,2898,fifa19
6,2899,fifa19
2,2900,fifa19
2,2901,fifa19
2,2902,fifa19
9,2902,fifa19
2,2903,fifa19
7,2904,fifa19
6,2905,fifa19
4,2906,fifa19
6,2906,fifa19
5,2907,fifa19
7,2908,fifa19
12,2909,fifa19
11,2909,fifa19
6,2910,fifa19
8,2910,fifa19
5,2911,fifa19
6,2912,fifa19
7,2913,fifa19
8,2913,fifa19
11,2914,fifa19
7,2914,fifa19
9,2914,fifa19
7,2915,fifa19
4,2916,fifa19
3,2916,fifa19
6,2916,fifa19
5,2917,fifa19
5,2918,fifa19
10,2919,fifa19
9,2919,fifa19
7,2920,fifa19
5,2921,fifa19
4,2922,fifa19
9,2922,fifa19
7,2923,fifa19
11,2923,fifa19
4,2924,fifa19
7,2925,fifa19
11,2925,fifa19
2,2926,fifa19
2,2927,fifa19
4,2927,fifa19
9,2927,fifa19
5,2928,fifa19
6,2929,fifa19
10,2930,fifa19
9,2931,fifa19
11,2931,fifa19
5,2932,fifa19
2,2933,fifa19
9,2933,fifa19
5,2934,fifa19
8,2935,fifa19
9,2936,fifa19
1,2937,fifa19
10,2937,fifa19
5,2938,fifa19
5,2939,fifa19
4,2940,fifa19
6,2940,fifa19
12,2941,fifa19
10,2941,fifa19
11,2941,fifa19
7,2942,fifa19
7,2943,fifa19
5,2944,fifa19
11,2945,fifa19
7,2946,fifa19
11,2946,fifa19
2,2947,fifa19
2,2948,fifa19
9,2948,fifa19
10,2949,fifa19
8,2950,fifa19
6,2950,fifa19
8,2951,fifa19
6,2951,fifa19
2,2952,fifa19
10,2952,fifa19
4,2952,fifa19
6,2953,fifa19
8,2953,fifa19
7,2953,fifa19
4,2954,fifa19
6,2954,fifa19
9,2954,fifa19
5,2955,fifa19
9,2956,fifa19
10,2956,fifa19
4,2957,fifa19
6,2957,fifa19
9,2957,fifa19
8,2958,fifa19
12,2959,fifa19
10,2959,fifa19
2,2960,fifa19
7,2961,fifa19
9,2962,fifa19
4,2962,fifa19
10,2963,fifa19
4,2963,fifa19
2,2964,fifa19
2,2965,fifa19
2,2966,fifa19
7,2967,fifa19
13,2968,fifa19
12,2968,fifa19
10,2968,fifa19
6,2969,fifa19
8,2969,fifa19
8,2970,fifa19
7,2970,fifa19
4,2971,fifa19
10,2971,fifa19
2,2971,fifa19
10,2972,fifa19
1,2972,fifa19
2,2972,fifa19
12,2973,fifa19
7,2974,fifa19
6,2975,fifa19
9,2975,fifa19
11,2976,fifa19
6,2977,fifa19
8,2977,fifa19
7,2978,fifa19
11,2978,fifa19
7,2979,fifa19
12,2979,fifa19
7,2980,fifa19
5,2981,fifa19
6,2982,fifa19
10,2983,fifa19
2,2984,fifa19
3,2984,fifa19
2,2985,fifa19
12,2986,fifa19
5,2987,fifa19
5,2988,fifa19
11,2989,fifa19
7,2989,fifa19
12,2990,fifa19
12,2991,fifa19
9,2992,fifa19
3,2992,fifa19
2,2992,fifa19
11,2993,fifa19
13,2993,fifa19
8,2993,fifa19
6,2994,fifa19
8,2994,fifa19
2,2995,fifa19
10,2996,fifa19
2,2996,fifa19
9,2996,fifa19
4,2997,fifa19
2,2997,fifa19
0,2997,fifa19
4,2998,fifa19
10,2998,fifa19
9,2998,fifa19
11,2999,fifa19
13,2999,fifa19
11,3000,fifa19
6,3001,fifa19
8,3001,fifa19
7,3002,fifa19
7,3003,fifa19
2,3004,fifa19
0,3004,fifa19
4,3004,fifa19
9,3004,fifa19
7,3005,fifa19
2,3006,fifa19
5,3007,fifa19
7,3008,fifa19
11,3008,fifa19
2,3009,fifa19
2,3010,fifa19
9,3011,fifa19
2,3012,fifa19
2,3013,fifa19
5,3014,fifa19
7,3015,fifa19
12,3016,fifa19
10,3017,fifa19
9,3017,fifa19
2,3017,fifa19
8,3018,fifa19
6,3018,fifa19
8,3019,fifa19
6,3019,fifa19
5,3020,fifa19
8,3021,fifa19
7,3021,fifa19
5,3022,fifa19
12,3023,fifa19
11,3023,fifa19
7,3024,fifa19
2,3025,fifa19
2,3026,fifa19
12,3027,fifa19
11,3027,fifa19
13,3027,fifa19
2,3028,fifa19
12,3029,fifa19
8,3029,fifa19
6,3029,fifa19
7,3030,fifa19
6,3031,fifa19
8,3031,fifa19
4,3032,fifa19
10,3032,fifa19
9,3032,fifa19
4,3033,fifa19
9,3033,fifa19
10,3033,fifa19
5,3034,fifa19
10,3035,fifa19
6,3035,fifa19
2,3036,fifa19
10,3036,fifa19
3,3036,fifa19
1,3036,fifa19
11,3037,fifa19
9,3038,fifa19
10,3038,fifa19
2,3039,fifa19
4,3040,fifa19
9,3040,fifa19
6,3041,fifa19
8,3041,fifa19
4,3041,fifa19
5,3042,fifa19
2,3043,fifa19
6,3044,fifa19
8,3044,fifa19
7,3045,fifa19
5,3046,fifa19
11,3047,fifa19
8,3048,fifa19
7,3048,fifa19
12,3048,fifa19
12,3049,fifa19
13,3049,fifa19
2,3050,fifa19
11,3051,fifa19
8,3052,fifa19
6,3052,fifa19
7,3053,fifa19
12,3053,fifa19
7,3054,fifa19
1,3055,fifa19
2,3055,fifa19
10,3055,fifa19
2,3056,fifa19
7,3057,fifa19
6,3058,fifa19
12,3058,fifa19
7,3058,fifa19
7,3059,fifa19
11,3059,fifa19
7,3060,fifa19
2,3061,fifa19
4,3061,fifa19
4,3062,fifa19
10,3062,fifa19
10,3063,fifa19
9,3063,fifa19
2,3064,fifa19
2,3065,fifa19
8,3066,fifa19
6,3066,fifa19
7,3067,fifa19
4,3068,fifa19
6,3068,fifa19
5,3069,fifa19
2,3070,fifa19
7,3071,fifa19
2,3072,fifa19
9,3072,fifa19
10,3072,fifa19
6,3073,fifa19
8,3074,fifa19
6,3074,fifa19
3,3075,fifa19
4,3076,fifa19
2,3076,fifa19
2,3077,fifa19
2,3078,fifa19
0,3078,fifa19
10,3079,fifa19
13,3079,fifa19
4,3079,fifa19
5,3080,fifa19
4,3081,fifa19
6,3081,fifa19
8,3081,fifa19
9,3082,fifa19
10,3082,fifa19
6,3082,fifa19
2,3083,fifa19
10,3083,fifa19
9,3083,fifa19
2,3084,fifa19
5,3085,fifa19
2,3086,fifa19
3,3086,fifa19
10,3087,fifa19
9,3087,fifa19
2,3087,fifa19
11,3088,fifa19
4,3089,fifa19
2,3089,fifa19
8,3090,fifa19
6,3090,fifa19
11,3091,fifa19
2,3092,fifa19
1,3092,fifa19
12,3093,fifa19
7,3093,fifa19
12,3094,fifa19
11,3094,fifa19
7,3095,fifa19
5,3096,fifa19
8,3097,fifa19
6,3097,fifa19
5,3098,fifa19
11,3099,fifa19
9,3099,fifa19
12,3099,fifa19
2,3100,fifa19
0,3100,fifa19
8,3101,fifa19
6,3101,fifa19
6,3102,fifa19
8,3102,fifa19
12,3103,fifa19
5,3104,fifa19
10,3105,fifa19
9,3105,fifa19
4,3105,fifa19
7,3106,fifa19
8,3106,fifa19
12,3106,fifa19
4,3107,fifa19
9,3108,fifa19
3,3108,fifa19
5,3109,fifa19
4,3110,fifa19
9,3110,fifa19
10,3110,fifa19
2,3111,fifa19
0,3111,fifa19
12,3112,fifa19
11,3113,fifa19
12,3114,fifa19
5,3115,fifa19
7,3116,fifa19
8,3116,fifa19
8,3117,fifa19
6,3117,fifa19
6,3118,fifa19
8,3118,fifa19
7,3119,fifa19
7,3120,fifa19
5,3121,fifa19
7,3122,fifa19
5,3123,fifa19
8,3124,fifa19
6,3124,fifa19
2,3125,fifa19
6,3126,fifa19
11,3127,fifa19
12,3128,fifa19
9,3129,fifa19
6,3129,fifa19
13,3129,fifa19
8,3130,fifa19
6,3130,fifa19
10,3131,fifa19
4,3131,fifa19
12,3132,fifa19
11,3132,fifa19
6,3133,fifa19
9,3133,fifa19
4,3133,fifa19
6,3134,fifa19
8,3134,fifa19
7,3135,fifa19
4,3136,fifa19
11,3136,fifa19
6,3136,fifa19
6,3137,fifa19
8,3137,fifa19
2,3138,fifa19
2,3139,fifa19
4,3139,fifa19
0,3139,fifa19
3,3140,fifa19
1,3140,fifa19
6,3140,fifa19
2,3140,fifa19
7,3141,fifa19
11,3142,fifa19
2,3143,fifa19
4,3143,fifa19
8,3144,fifa19
6,3144,fifa19
5,3145,fifa19
5,3146,fifa19
7,3147,fifa19
7,3148,fifa19
8,3149,fifa19
6,3149,fifa19
10,3150,fifa19
1,3150,fifa19
9,3150,fifa19
3,3150,fifa19
5,3151,fifa19
7,3152,fifa19
10,3153,fifa19
2,3153,fifa19
8,3154,fifa19
6,3154,fifa19
5,3155,fifa19
9,3156,fifa19
3,3156,fifa19
10,3156,fifa19
2,3157,fifa19
10,3157,fifa19
7,3158,fifa19
6,3159,fifa19
10,3159,fifa19
8,3159,fifa19
9,3159,fifa19
4,3160,fifa19
6,3160,fifa19
7,3161,fifa19
12,3161,fifa19
11,3162,fifa19
4,3162,fifa19
9,3162,fifa19
9,3163,fifa19
3,3163,fifa19
5,3164,fifa19
2,3165,fifa19
7,3166,fifa19
10,3167,fifa19
9,3167,fifa19
4,3167,fifa19
7,3168,fifa19
2,3169,fifa19
8,3170,fifa19
6,3170,fifa19
12,3171,fifa19
11,3171,fifa19
8,3171,fifa19
7,3172,fifa19
8,3173,fifa19
6,3173,fifa19
7,3174,fifa19
4,3175,fifa19
6,3175,fifa19
5,3176,fifa19
5,3177,fifa19
2,3178,fifa19
8,3179,fifa19
6,3179,fifa19
9,3180,fifa19
10,3180,fifa19
3,3180,fifa19
6,3181,fifa19
4,3181,fifa19
8,3181,fifa19
9,3182,fifa19
10,3182,fifa19
4,3182,fifa19
12,3183,fifa19
2,3184,fifa19
1,3184,fifa19
4,3185,fifa19
6,3185,fifa19
2,3186,fifa19
10,3186,fifa19
4,3187,fifa19
9,3187,fifa19
1,3188,fifa19
4,3188,fifa19
8,3189,fifa19
6,3189,fifa19
3,3190,fifa19
6,3190,fifa19
4,3190,fifa19
2,3191,fifa19
7,3192,fifa19
7,3193,fifa19
4,3194,fifa19
1,3195,fifa19
3,3195,fifa19
12,3196,fifa19
11,3196,fifa19
13,3196,fifa19
2,3197,fifa19
8,3198,fifa19
6,3198,fifa19
5,3199,fifa19
9,3200,fifa19
2,3200,fifa19
10,3200,fifa19
7,3201,fifa19
5,3202,fifa19
10,3203,fifa19
11,3204,fifa19
7,3205,fifa19
8,3206,fifa19
6,3206,fifa19
6,3207,fifa19
4,3207,fifa19
9,3207,fifa19
2,3208,fifa19
3,3208,fifa19
1,3208,fifa19
8,3209,fifa19
6,3209,fifa19
6,3210,fifa19
6,3211,fifa19
4,3211,fifa19
12,3212,fifa19
11,3212,fifa19
1,3213,fifa19
4,3213,fifa19
10,3213,fifa19
4,3214,fifa19
6,3214,fifa19
10,3215,fifa19
1,3215,fifa19
9,3215,fifa19
4,3216,fifa19
6,3216,fifa19
8,3217,fifa19
6,3217,fifa19
6,3218,fifa19
8,3218,fifa19
4,3218,fifa19
10,3219,fifa19
2,3219,fifa19
2,3220,fifa19
4,3221,fifa19
6,3221,fifa19
7,3222,fifa19
8,3222,fifa19
11,3223,fifa19
2,3224,fifa19
10,3224,fifa19
6,3225,fifa19
8,3225,fifa19
4,3225,fifa19
7,3226,fifa19
12,3226,fifa19
8,3226,fifa19
2,3227,fifa19
7,3228,fifa19
11,3229,fifa19
7,3229,fifa19
13,3229,fifa19
9,3230,fifa19
2,3231,fifa19
0,3231,fifa19
2,3232,fifa19
7,3233,fifa19
12,3233,fifa19
6,3234,fifa19
4,3234,fifa19
2,3235,fifa19
7,3236,fifa19
8,3237,fifa19
6,3237,fifa19
6,3238,fifa19
8,3238,fifa19
8,3239,fifa19
6,3239,fifa19
11,3240,fifa19
13,3240,fifa19
7,3241,fifa19
8,3242,fifa19
6,3242,fifa19
1,3243,fifa19
3,3243,fifa19
11,3244,fifa19
7,3245,fifa19
8,3245,fifa19
7,3246,fifa19
11,3246,fifa19
7,3247,fifa19
3,3248,fifa19
2,3248,fifa19
1,3248,fifa19
7,3249,fifa19
7,3250,fifa19
12,3250,fifa19
1,3251,fifa19
4,3251,fifa19
11,3252,fifa19
6,3252,fifa19
13,3252,fifa19
8,3253,fifa19
7,3253,fifa19
6,3254,fifa19
8,3254,fifa19
7,3255,fifa19
9,3256,fifa19
7,3257,fifa19
13,3258,fifa19
10,3258,fifa19
6,3258,fifa19
11,3258,fifa19
5,3259,fifa19
9,3260,fifa19
10,3260,fifa19
4,3260,fifa19
8,3261,fifa19
6,3261,fifa19
8,3262,fifa19
6,3262,fifa19
9,3263,fifa19
10,3263,fifa19
6,3263,fifa19
9,3264,fifa19
10,3264,fifa19
4,3264,fifa19
4,3265,fifa19
6,3265,fifa19
7,3266,fifa19
5,3267,fifa19
7,3268,fifa19
11,3268,fifa19
6,3269,fifa19
10,3270,fifa19
4,3271,fifa19
6,3271,fifa19
12,3272,fifa19
5,3273,fifa19
2,3274,fifa19
9,3274,fifa19
12,3275,fifa19
13,3275,fifa19
2,3276,fifa19
2,3277,fifa19
6,3278,fifa19
9,3278,fifa19
11,3278,fifa19
6,3279,fifa19
2,3280,fifa19
2,3281,fifa19
2,3282,fifa19
3,3282,fifa19
4,3282,fifa19
2,3283,fifa19
8,3284,fifa19
6,3284,fifa19
6,3285,fifa19
8,3285,fifa19
4,3286,fifa19
6,3286,fifa19
7,3287,fifa19
2,3288,fifa19
12,3289,fifa19
13,3289,fifa19
11,3290,fifa19
9,3290,fifa19
12,3291,fifa19
9,3292,fifa19
2,3292,fifa19
10,3292,fifa19
2,3293,fifa19
8,3294,fifa19
6,3294,fifa19
6,3295,fifa19
7,3296,fifa19
12,3296,fifa19
11,3296,fifa19
10,3297,fifa19
9,3297,fifa19
2,3298,fifa19
10,3299,fifa19
9,3299,fifa19
2,3300,fifa19
6,3301,fifa19
8,3301,fifa19
6,3302,fifa19
8,3302,fifa19
5,3303,fifa19
8,3304,fifa19
6,3304,fifa19
11,3305,fifa19
9,3305,fifa19
7,3306,fifa19
8,3306,fifa19
6,3306,fifa19
2,3307,fifa19
9,3307,fifa19
8,3308,fifa19
11,3309,fifa19
10,3309,fifa19
12,3310,fifa19
4,3311,fifa19
3,3311,fifa19
11,3312,fifa19
12,3312,fifa19
11,3313,fifa19
13,3313,fifa19
8,3314,fifa19
6,3314,fifa19
11,3315,fifa19
12,3315,fifa19
7,3316,fifa19
5,3317,fifa19
8,3318,fifa19
6,3318,fifa19
8,3319,fifa19
6,3319,fifa19
1,3320,fifa19
3,3320,fifa19
3,3321,fifa19
2,3321,fifa19
7,3322,fifa19
2,3323,fifa19
7,3324,fifa19
4,3325,fifa19
0,3325,fifa19
6,3325,fifa19
10,3325,fifa19
4,3326,fifa19
8,3326,fifa19
6,3326,fifa19
6,3327,fifa19
6,3328,fifa19
4,3328,fifa19
2,3329,fifa19
5,3330,fifa19
8,3331,fifa19
6,3331,fifa19
2,3332,fifa19
7,3333,fifa19
2,3334,fifa19
12,3335,fifa19
7,3335,fifa19
8,3336,fifa19
8,3337,fifa19
6,3337,fifa19
7,3338,fifa19
4,3339,fifa19
6,3339,fifa19
8,3339,fifa19
9,3340,fifa19
10,3340,fifa19
6,3341,fifa19
8,3341,fifa19
7,3342,fifa19
8,3343,fifa19
6,3343,fifa19
9,3344,fifa19
2,3344,fifa19
12,3344,fifa19
5,3345,fifa19
2,3346,fifa19
8,3347,fifa19
1,3348,fifa19
3,3348,fifa19
7,3349,fifa19
8,3349,fifa19
5,3350,fifa19
9,3351,fifa19
10,3351,fifa19
6,3352,fifa19
4,3352,fifa19
8,3352,fifa19
7,3353,fifa19
5,3354,fifa19
4,3355,fifa19
0,3355,fifa19
3,3355,fifa19
7,3356,fifa19
6,3357,fifa19
8,3357,fifa19
12,3358,fifa19
11,3358,fifa19
7,3358,fifa19
11,3359,fifa19
9,3359,fifa19
2,3360,fifa19
2,3361,fifa19
10,3361,fifa19
4,3362,fifa19
10,3362,fifa19
7,3363,fifa19
7,3364,fifa19
11,3364,fifa19
6,3365,fifa19
4,3365,fifa19
9,3365,fifa19
4,3366,fifa19
8,3367,fifa19
6,3367,fifa19
7,3368,fifa19
1,3369,fifa19
3,3369,fifa19
9,3369,fifa19
6,3370,fifa19
4,3370,fifa19
10,3371,fifa19
9,3371,fifa19
1,3371,fifa19
13,3371,fifa19
6,3372,fifa19
2,3373,fifa19
9,3374,fifa19
10,3374,fifa19
2,3375,fifa19
4,3375,fifa19
1,3376,fifa19
4,3376,fifa19
7,3377,fifa19
2,3378,fifa19
2,3379,fifa19
7,3380,fifa19
11,3380,fifa19
8,3381,fifa19
6,3381,fifa19
4,3381,fifa19
7,3382,fifa19
2,3383,fifa19
10,3383,fifa19
9,3383,fifa19
4,3384,fifa19
2,3384,fifa19
3,3384,fifa19
7,3385,fifa19
2,3386,fifa19
9,3386,fifa19
10,3386,fifa19
7,3387,fifa19
9,3388,fifa19
10,3388,fifa19
11,3389,fifa19
13,3389,fifa19
9,3389,fifa19
10,3390,fifa19
4,3390,fifa19
2,3390,fifa19
2,3391,fifa19
9,3391,fifa19
5,3392,fifa19
6,3393,fifa19
8,3393,fifa19
2,3394,fifa19
4,3394,fifa19
3,3394,fifa19
8,3395,fifa19
7,3395,fifa19
10,3396,fifa19
2,3396,fifa19
2,3397,fifa19
7,3398,fifa19
12,3398,fifa19
8,3399,fifa19
11,3399,fifa19
7,3400,fifa19
11,3401,fifa19
8,3402,fifa19
6,3402,fifa19
7,3402,fifa19
2,3403,fifa19
11,3404,fifa19
6,3404,fifa19
12,3405,fifa19
6,3406,fifa19
8,3406,fifa19
2,3407,fifa19
2,3408,fifa19
4,3408,fifa19
0,3408,fifa19
7,3409,fifa19
5,3410,fifa19
5,3411,fifa19
5,3412,fifa19
7,3413,fifa19
5,3414,fifa19
8,3415,fifa19
6,3415,fifa19
8,3416,fifa19
7,3416,fifa19
6,3416,fifa19
7,3417,fifa19
12,3418,fifa19
10,3418,fifa19
7,3418,fifa19
9,3419,fifa19
4,3419,fifa19
2,3420,fifa19
2,3421,fifa19
1,3421,fifa19
3,3421,fifa19
5,3422,fifa19
10,3423,fifa19
2,3424,fifa19
3,3424,fifa19
9,3424,fifa19
7,3425,fifa19
2,3426,fifa19
3,3426,fifa19
10,3427,fifa19
2,3428,fifa19
9,3429,fifa19
11,3429,fifa19
3,3429,fifa19
8,3430,fifa19
12,3430,fifa19
10,3430,fifa19
7,3431,fifa19
7,3432,fifa19
9,3433,fifa19
10,3433,fifa19
4,3433,fifa19
6,3434,fifa19
8,3434,fifa19
10,3435,fifa19
6,3435,fifa19
9,3435,fifa19
9,3436,fifa19
4,3436,fifa19
12,3437,fifa19
7,3437,fifa19
13,3437,fifa19
10,3438,fifa19
7,3439,fifa19
8,3439,fifa19
5,3440,fifa19
7,3441,fifa19
3,3442,fifa19
6,3443,fifa19
4,3443,fifa19
8,3443,fifa19
9,3444,fifa19
10,3444,fifa19
2,3444,fifa19
4,3444,fifa19
12,3445,fifa19
7,3445,fifa19
5,3446,fifa19
3,3447,fifa19
1,3447,fifa19
2,3447,fifa19
6,3448,fifa19
2,3449,fifa19
1,3449,fifa19
4,3449,fifa19
2,3450,fifa19
7,3451,fifa19
12,3452,fifa19
11,3452,fifa19
2,3452,fifa19
7,3453,fifa19
5,3454,fifa19
1,3455,fifa19
3,3455,fifa19
2,3456,fifa19
1,3456,fifa19
3,3456,fifa19
4,3457,fifa19
9,3457,fifa19
7,3458,fifa19
12,3458,fifa19
5,3459,fifa19
6,3460,fifa19
10,3460,fifa19
5,3461,fifa19
3,3462,fifa19
4,3462,fifa19
6,3463,fifa19
9,3463,fifa19
9,3464,fifa19
11,3464,fifa19
3,3464,fifa19
1,3465,fifa19
4,3465,fifa19
7,3466,fifa19
6,3467,fifa19
8,3467,fifa19
4,3467,fifa19
2,3468,fifa19
8,3469,fifa19
6,3469,fifa19
6,3470,fifa19
4,3470,fifa19
6,3471,fifa19
8,3471,fifa19
9,3472,fifa19
4,3472,fifa19
4,3473,fifa19
9,3473,fifa19
10,3473,fifa19
2,3474,fifa19
11,3475,fifa19
9,3475,fifa19
2,3476,fifa19
4,3477,fifa19
8,3477,fifa19
7,3478,fifa19
12,3479,fifa19
7,3479,fifa19
8,3479,fifa19
9,3480,fifa19
6,3480,fifa19
4,3480,fifa19
3,3481,fifa19
1,3481,fifa19
7,3482,fifa19
11,3482,fifa19
2,3483,fifa19
1,3483,fifa19
7,3484,fifa19
6,3485,fifa19
6,3486,fifa19
8,3486,fifa19
2,3487,fifa19
5,3488,fifa19
1,3489,fifa19
4,3489,fifa19
12,3490,fifa19
4,3491,fifa19
0,3491,fifa19
6,3492,fifa19
4,3492,fifa19
11,3493,fifa19
9,3493,fifa19
2,3494,fifa19
4,3494,fifa19
11,3495,fifa19
13,3495,fifa19
2,3496,fifa19
10,3496,fifa19
2,3497,fifa19
12,3498,fifa19
10,3498,fifa19
2,3499,fifa19
4,3500,fifa19
6,3500,fifa19
4,3501,fifa19
6,3501,fifa19
10,3502,fifa19
4,3502,fifa19
4,3503,fifa19
8,3503,fifa19
6,3503,fifa19
9,3504,fifa19
10,3504,fifa19
5,3505,fifa19
4,3506,fifa19
0,3506,fifa19
7,3507,fifa19
11,3507,fifa19
10,3508,fifa19
9,3508,fifa19
10,3509,fifa19
12,3509,fifa19
9,3509,fifa19
2,3510,fifa19
8,3511,fifa19
13,3512,fifa19
11,3512,fifa19
9,3512,fifa19
10,3513,fifa19
1,3513,fifa19
2,3513,fifa19
9,3513,fifa19
5,3514,fifa19
9,3515,fifa19
10,3515,fifa19
4,3516,fifa19
2,3516,fifa19
10,3517,fifa19
1,3517,fifa19
3,3517,fifa19
7,3518,fifa19
12,3518,fifa19
2,3519,fifa19
4,3519,fifa19
9,3520,fifa19
5,3521,fifa19
2,3522,fifa19
10,3522,fifa19
9,3523,fifa19
8,3523,fifa19
6,3523,fifa19
10,3523,fifa19
11,3524,fifa19
7,3525,fifa19
5,3526,fifa19
6,3527,fifa19
8,3527,fifa19
4,3528,fifa19
0,3528,fifa19
5,3529,fifa19
9,3530,fifa19
11,3530,fifa19
10,3531,fifa19
9,3531,fifa19
8,3532,fifa19
6,3532,fifa19
7,3533,fifa19
11,3533,fifa19
6,3534,fifa19
4,3534,fifa19
7,3535,fifa19
9,3536,fifa19
10,3536,fifa19
12,3537,fifa19
11,3537,fifa19
7,3538,fifa19
11,3538,fifa19
2,3539,fifa19
9,3539,fifa19
9,3540,fifa19
2,3540,fifa19
10,3541,fifa19
2,3541,fifa19
9,3541,fifa19
9,3542,fifa19
4,3542,fifa19
8,3543,fifa19
6,3543,fifa19
6,3544,fifa19
8,3544,fifa19
8,3545,fifa19
7,3546,fifa19
7,3547,fifa19
6,3548,fifa19
9,3548,fifa19
11,3548,fifa19
6,3549,fifa19
8,3549,fifa19
8,3550,fifa19
6,3550,fifa19
10,3551,fifa19
5,3552,fifa19
2,3553,fifa19
7,3554,fifa19
11,3554,fifa19
2,3555,fifa19
0,3555,fifa19
4,3556,fifa19
7,3557,fifa19
10,3558,fifa19
9,3558,fifa19
2,3558,fifa19
1,3559,fifa19
3,3559,fifa19
4,3560,fifa19
1,3560,fifa19
3,3560,fifa19
6,3560,fifa19
2,3561,fifa19
0,3562,fifa19
4,3562,fifa19
9,3562,fifa19
10,3563,fifa19
8,3564,fifa19
6,3564,fifa19
7,3565,fifa19
8,3565,fifa19
7,3566,fifa19
8,3567,fifa19
8,3568,fifa19
6,3568,fifa19
11,3569,fifa19
7,3569,fifa19
11,3570,fifa19
13,3570,fifa19
12,3571,fifa19
5,3572,fifa19
2,3573,fifa19
4,3573,fifa19
5,3574,fifa19
4,3575,fifa19
0,3575,fifa19
5,3576,fifa19
8,3577,fifa19
6,3577,fifa19
10,3578,fifa19
12,3579,fifa19
13,3579,fifa19
10,3579,fifa19
11,3580,fifa19
11,3581,fifa19
13,3581,fifa19
2,3582,fifa19
12,3583,fifa19
7,3584,fifa19
10,3585,fifa19
4,3585,fifa19
2,3585,fifa19
2,3586,fifa19
4,3587,fifa19
2,3587,fifa19
6,3587,fifa19
2,3588,fifa19
9,3588,fifa19
7,3589,fifa19
9,3590,fifa19
6,3590,fifa19
2,3591,fifa19
1,3592,fifa19
3,3592,fifa19
7,3593,fifa19
5,3594,fifa19
4,3595,fifa19
6,3595,fifa19
6,3596,fifa19
12,3596,fifa19
9,3597,fifa19
4,3597,fifa19
2,3598,fifa19
4,3598,fifa19
0,3598,fifa19
2,3599,fifa19
10,3600,fifa19
6,3600,fifa19
8,3601,fifa19
6,3601,fifa19
7,3602,fifa19
12,3603,fifa19
8,3603,fifa19
11,3603,fifa19
9,3604,fifa19
0,3604,fifa19
4,3604,fifa19
2,3605,fifa19
10,3605,fifa19
